FPS, CUBES,
554, 1
181, 2
444, 3
436, 4
439, 5
395, 6
396, 7
438, 8
330, 9
431, 10
414, 11
424, 12
373, 13
405, 14
399, 15
437, 16
296, 17
438, 18
420, 19
417, 20
438, 21
404, 22
450, 23
453, 24
281, 25
426, 26
295, 27
347, 28
348, 29
375, 30
366, 31
233, 32
355, 33
426, 34
388, 35
403, 36
169, 37
242, 38
369, 39
331, 40
387, 41
399, 42
395, 43
403, 44
254, 45
382, 46
405, 47
413, 48
441, 49
410, 50
414, 51
257, 52
420, 53
369, 54
395, 55
418, 56
428, 57
441, 58
423, 59
248, 60
425, 61
450, 62
395, 63
411, 64
419, 65
399, 66
366, 67
240, 68
435, 69
427, 70
427, 71
425, 72
404, 73
397, 74
238, 75
413, 76
423, 77
389, 78
395, 79
375, 80
338, 81
246, 82
430, 83
421, 84
379, 85
412, 86
431, 87
415, 88
424, 89
234, 90
412, 91
370, 92
421, 93
442, 94
381, 95
365, 96
225, 97
401, 98
396, 99
426, 100
229, 101
408, 102
384, 103
229, 104
404, 105
369, 106
413, 107
419, 108
375, 109
398, 110
238, 111
424, 112
389, 113
390, 114
369, 115
394, 116
405, 117
232, 118
406, 119
411, 120
413, 121
370, 122
392, 123
409, 124
410, 125
232, 126
404, 127
398, 128
382, 129
395, 130
384, 131
410, 132
231, 133
365, 134
407, 135
404, 136
375, 137
398, 138
361, 139
222, 140
378, 141
393, 142
396, 143
381, 144
403, 145
381, 146
210, 147
400, 148
391, 149
390, 150
379, 151
355, 152
412, 153
227, 154
388, 155
389, 156
402, 157
389, 158
412, 159
360, 160
231, 161
376, 162
369, 163
401, 164
368, 165
367, 166
382, 167
208, 168
377, 169
370, 170
408, 171
424, 172
392, 173
365, 174
223, 175
415, 176
390, 177
405, 178
378, 179
330, 180
378, 181
227, 182
396, 183
408, 184
332, 185
378, 186
373, 187
227, 188
398, 189
391, 190
388, 191
369, 192
395, 193
390, 194
361, 195
215, 196
374, 197
339, 198
395, 199
418, 200
325, 201
219, 202
390, 203
402, 204
419, 205
396, 206
356, 207
388, 208
212, 209
389, 210
391, 211
385, 212
372, 213
396, 214
370, 215
215, 216
392, 217
374, 218
405, 219
340, 220
372, 221
398, 222
212, 223
370, 224
365, 225
393, 226
368, 227
399, 228
385, 229
213, 230
380, 231
365, 232
410, 233
377, 234
366, 235
408, 236
202, 237
369, 238
327, 239
271, 240
290, 241
168, 242
245, 243
268, 244
272, 245
248, 246
184, 247
359, 248
376, 249
368, 250
392, 251
347, 252
209, 253
383, 254
363, 255
366, 256
338, 257
364, 258
363, 259
203, 260
329, 261
368, 262
389, 263
397, 264
372, 265
209, 266
338, 267
370, 268
368, 269
361, 270
372, 271
394, 272
203, 273
377, 274
369, 275
397, 276
360, 277
175, 278
197, 279
362, 280
384, 281
376, 282
353, 283
371, 284
215, 285
364, 286
386, 287
359, 288
361, 289
376, 290
365, 291
212, 292
333, 293
364, 294
361, 295
354, 296
364, 297
212, 298
351, 299
370, 300
322, 301
359, 302
363, 303
375, 304
210, 305
353, 306
369, 307
343, 308
318, 309
350, 310
214, 311
385, 312
358, 313
351, 314
346, 315
369, 316
218, 317
340, 318
368, 319
355, 320
376, 321
367, 322
382, 323
196, 324
354, 325
348, 326
367, 327
372, 328
334, 329
199, 330
350, 331
342, 332
379, 333
347, 334
319, 335
369, 336
203, 337
362, 338
359, 339
377, 340
353, 341
313, 342
210, 343
318, 344
350, 345
336, 346
342, 347
372, 348
201, 349
346, 350
355, 351
345, 352
359, 353
334, 354
201, 355
361, 356
348, 357
338, 358
332, 359
353, 360
352, 361
194, 362
349, 363
336, 364
339, 365
371, 366
364, 367
204, 368
339, 369
371, 370
372, 371
341, 372
340, 373
204, 374
357, 375
352, 376
351, 377
329, 378
339, 379
204, 380
365, 381
356, 382
345, 383
309, 384
341, 385
357, 386
198, 387
325, 388
335, 389
367, 390
345, 391
346, 392
189, 393
352, 394
356, 395
338, 396
339, 397
324, 398
190, 399
335, 400
292, 401
371, 402
336, 403
328, 404
204, 405
359, 406
338, 407
342, 408
350, 409
326, 410
199, 411
347, 412
330, 413
343, 414
364, 415
343, 416
195, 417
323, 418
349, 419
363, 420
327, 421
341, 422
201, 423
345, 424
343, 425
333, 426
311, 427
303, 428
160, 429
327, 430
304, 431
323, 432
320, 433
192, 434
353, 435
315, 436
330, 437
339, 438
328, 439
190, 440
346, 441
322, 442
334, 443
329, 444
337, 445
200, 446
323, 447
320, 448
346, 449
329, 450
342, 451
190, 452
311, 453
343, 454
318, 455
334, 456
317, 457
185, 458
325, 459
334, 460
331, 461
306, 462
324, 463
188, 464
326, 465
332, 466
344, 467
334, 468
357, 469
194, 470
329, 471
331, 472
310, 473
317, 474
305, 475
180, 476
327, 477
338, 478
328, 479
334, 480
177, 481
320, 482
355, 483
339, 484
321, 485
351, 486
183, 487
347, 488
338, 489
354, 490
294, 491
336, 492
191, 493
325, 494
329, 495
324, 496
316, 497
330, 498
191, 499
333, 500
269, 501
346, 502
355, 503
349, 504
184, 505
332, 506
324, 507
327, 508
330, 509
189, 510
324, 511
327, 512
324, 513
330, 514
308, 515
185, 516
162, 517
306, 518
337, 519
300, 520
193, 521
321, 522
329, 523
272, 524
320, 525
188, 526
316, 527
323, 528
335, 529
319, 530
310, 531
184, 532
306, 533
319, 534
346, 535
318, 536
336, 537
186, 538
324, 539
319, 540
339, 541
333, 542
345, 543
180, 544
316, 545
344, 546
343, 547
308, 548
187, 549
322, 550
323, 551
335, 552
329, 553
328, 554
180, 555
310, 556
329, 557
323, 558
295, 559
332, 560
178, 561
306, 562
333, 563
310, 564
330, 565
186, 566
284, 567
327, 568
341, 569
346, 570
341, 571
172, 572
310, 573
346, 574
350, 575
315, 576
301, 577
177, 578
317, 579
319, 580
316, 581
332, 582
180, 583
322, 584
291, 585
321, 586
313, 587
306, 588
177, 589
283, 590
319, 591
330, 592
324, 593
175, 594
321, 595
326, 596
330, 597
317, 598
313, 599
177, 600
267, 601
319, 602
316, 603
331, 604
177, 605
316, 606
326, 607
289, 608
316, 609
298, 610
171, 611
305, 612
317, 613
320, 614
306, 615
178, 616
315, 617
293, 618
321, 619
332, 620
314, 621
161, 622
310, 623
331, 624
291, 625
310, 626
